	doc_name	era	doc_word_count	new_split	keep_doc	split
32033	العصر-العباسي_خالد-الكاتب_وكيف-ينام-من-أحشا_001	العصر-العباسي	31	train	True	train
32044	العصر-العباسي_العباس-بن-الأحنف_وصال-كان-فانقطعا_001	العصر-العباسي	27	train	True	train
32050	العصر-الايوبي_أسامة-بن-منقذ_نفسي-الفداء-لمن-يعاتبني_001	العصر-الايوبي	31	train	True	train
32052	العصر-الأندلسي_ابن-قلاقس_وعد-الزيارة-ثم-أخلف_001	العصر-الأندلسي	32	train	True	train
32074	العصر-المملوكي_الشاب-الظريف_أيها-المودع-قلبي_001	العصر-المملوكي	29	train	True	train
32131	المخضرمون_خفاف-بن-ندبة-السلمي_أعباس-بن-مرداس-ألما_001	المخضرمون	34	test	True	train
32149	العصر-الايوبي_المكزون-السنجاري_الفيلسوف-بيعينه-أنا-والذي_001	العصر-الايوبي	35	train	True	train
32157	العصر-الاموي_قيس-بن-الملوح_وقالوا-لو-تشاء-سلوت-عنها_001	العصر-الاموي	36	train	True	train
32169	العصر-الاموي_الراعي-النميري_أرى-إبلي-تكالأ-راعياها_001	العصر-الاموي	34	train	True	train
32188	العصر-الاموي_عمر-بن-أبي-ربيعة_راع-الفؤاد-تفرق-الأحباب_001	العصر-الاموي	35	train	True	train
32215	العصر-المملوكي_لسان-الدين-بن-الخطيب_جعسوس-ثعلب-مكر_001	العصر-المملوكي	22	train	True	dev
32229	العصر-العباسي_ابن-المعتز_قل-لمشيبي-إذ-بدا_001	العصر-العباسي	24	train	True	test
32264	العصر-العثماني_علي-الغراب-الصفاقسي_نشوق-طابة-عندي_001	العصر-العثماني	26	train	True	dev
32275	العصر-المملوكي_بهاء-الدين-زهير_قد-تجاسرت-وفيك-المحتمل_001	العصر-المملوكي	32	test	True	train
32296	العصر-الجاهلي_الأفوة-الأودي_أيها-الساعي-على-آثارنا_001	العصر-الجاهلي	36	test	True	train
32314	العصر-الجاهلي_جساس-بن-مرة_إني-ورب-الشاعر-الغرور_001	العصر-الجاهلي	29	test	True	dev
32317	العصر-الايوبي_فتيان-الشاغوري_وشادن-صبغة-شربوشه_001	العصر-الايوبي	32	test	True	train
32343	العصر-العباسي_ابن-سكرة_أيا-من-كله-قمر_001	العصر-العباسي	28	train	True	train
32360	العصر-المملوكي_لسان-الدين-بن-الخطيب_أفل-الألى-كانوا-نجو_001	العصر-المملوكي	30	train	True	train
32370	العصر-الاموي_وضاح-اليمن_صدع-البين-والتفرق-قلبي_001	العصر-الاموي	34	train	True	train
32371	العصر-المملوكي_الطغرائي_حجر-القوم-واحد_001	العصر-المملوكي	22	test	True	dev
32379	المخضرمون_مالك-الأشتر_قل-لابن-هند-أحسن-الثباتا_001	المخضرمون	35	test	True	train
32381	العصر-العثماني_العُشاري_ومريضة-تشكو-إلي-بمقلة_001	العصر-العثماني	34	train	True	train
32389	العصر-العثماني_جميل-صدقي-الزهاوي_إن-دين-الخلف_001	العصر-العثماني	25	dev	True	dev
32390	العصر-المملوكي_الشريف-العقيلي_أنحلني-بصده_001	العصر-المملوكي	25	train	True	dev
32401	العصر-المملوكي_ابن-الجياب-الغرناطي_ما-طاهر-طيب-ولكن_001	العصر-المملوكي	30	train	True	train
32404	العصر-العباسي_ابن-الهبارية_أيا-من-حبه-نسك_001	العصر-العباسي	29	dev	True	train
32416	العصر-الجاهلي_الأسود-النهشلي_ليبك-عقالاً-كل-كسر-مؤربٍ_001	العصر-الجاهلي	36	test	True	train
32427	العصر-العباسي_محمود-الوراق_أظهروا-للناس-نسكا_001	العصر-العباسي	25	train	True	test
32431	المخضرمون_علي-بن-أبي-طالب_كد-كد-العبد-إن-أحبيت_001	المخضرمون	35	train	True	train
32513	العصر-العباسي_ابو-نواس_ألا-يا-شهر-كم-تبقى_001	العصر-العباسي	28	train	True	train
32523	العصر-العباسي_خالد-الكاتب_وتبرمت-بي-وما_001	العصر-العباسي	27	train	True	train
32565	العصر-المملوكي_بهاء-الدين-زهير_وليلة-قد-بتها_001	العصر-المملوكي	29	dev	True	train
32581	العصر-العباسي_الحمدوي_طيلسان-لابن-حرب_001	العصر-العباسي	27	train	True	train
32609	العصر-المملوكي_تميم-الفاطمي_فترته-من-فتور-عينيه_001	العصر-المملوكي	31	dev	True	train
32636	العصر-العثماني_عبد-الغني-النابلسي_شرف-ناسوتي-بلاهوته_001	العصر-العثماني	36	train	True	train
32641	العصر-المملوكي_تميم-الفاطمي_أتاح-لمقلتي-السهرا_001	العصر-المملوكي	26	test	True	test
32668	العصر-العباسي_خالد-الكاتب_ظاعن-الصبر-مقيم-الحزن_001	العصر-العباسي	27	test	True	dev
32672	العصر-الأندلسي_ابن-حمديس_قناة-من-الشمع-مركوزة_001	العصر-الأندلسي	32	train	True	train
32673	العصر-العباسي_خالد-الكاتب_سالبي-بالهجر-نومي_001	العصر-العباسي	31	test	True	train
32700	العصر-الاموي_عبد-الله-بن-الزبير-الأسدي_رمى-الحدثان-نسوة-آل-حرب_001	العصر-الاموي	34	train	True	train
32710	العصر-العباسي_أبو-هلال-العسكري_قد-تخطاك-شباب_001	العصر-العباسي	24	train	True	test
32732	العصر-العباسي_خالد-الكاتب_أترقدن-مستأسرا_001	العصر-العباسي	24	train	True	test
32763	العصر-المملوكي_تميم-الفاطمي_شهد-الظرف-والأدب_001	العصر-المملوكي	26	train	True	test
32772	العصر-الأندلسي_ابن-قلاقس_أحبب-طرسا-رأيت-صباحه_001	العصر-الأندلسي	33	train	True	train
32800	العصر-العباسي_ابن-هندو_وكافر-بالمعاد-أمسى_001	العصر-العباسي	29	dev	True	train
32851	العصر-العباسي_الأحنف-العكبري_من-كفاه-من-مساعيه_001	العصر-العباسي	28	train	True	train
32874	العصر-العثماني_ابن-معصوم_من-علمك-يا-رشا-هجري_001	العصر-العثماني	34	train	True	train
32915	العصر-العباسي_دعبل-الخزاعي_إني-أجالس-معشرا_001	العصر-العباسي	27	train	True	dev
32939	العصر-العباسي_الأحنف-العكبري_أهدى-المليح-إلي-وردا_001	العصر-العباسي	27	train	True	dev
32943	العصر-الأندلسي_أبو-عامر-بن-مسلمة_يا-نديمي-قم-اصطبح_001	العصر-الأندلسي	27	train	True	test
32946	المخضرمون_حميد-بن-ثور-الهلالي_ولقد-نظرت-إلى-أغر-مشهر_001	المخضرمون	33	train	True	train
32948	العصر-العباسي_خالد-الكاتب_خليلي-لا-تعذلا_001	العصر-العباسي	23	train	True	test
32959	العصر-العباسي_ابن-الرومي_تطلع-أيري-من-مئزري_001	العصر-العباسي	29	test	True	train
32961	العصر-الجاهلي_تأبط-شراً_إذا-لاقيت-يوم-الصدق-فاربع_001	العصر-الجاهلي	36	train	True	train
32964	العصر-العباسي_ابن-المعتز_بت-بليل-كله-لم-أطرف_001	العصر-العباسي	30	train	True	train
32968	العصر-العباسي_الثعالبي_يا-ليلة-هي-طولا_001	العصر-العباسي	27	test	True	dev
32999	العصر-العباسي_ابو-نواس_أحسن-من-رمي-برعادة_001	العصر-العباسي	29	train	True	train
33002	العصر-الاموي_الوليد-بن-يزيد_يا-سليمى-يا-سليمى_001	العصر-الاموي	28	train	True	dev
33010	العصر-العباسي_كشاجم_كالغصن-في-روضة-تميس_001	العصر-العباسي	30	dev	True	train
33023	العصر-الجاهلي_حاجز-الأزدي_وكأنما-تبع-الفوارس-أرنبا_001	العصر-الجاهلي	34	train	True	train
33063	العصر-المملوكي_ابن-نباته-المصري_يا-واحد-المدح-والثناء_001	العصر-المملوكي	30	train	True	train
33097	العصر-الاموي_عمر-بن-أبي-ربيعة_لج-قلبي-في-التصابي_001	العصر-الاموي	34	dev	True	train
33146	العصر-العثماني_شهاب-الدين-الخفاجي_فالجذع-حن-وأن-من-جزع_001	العصر-العثماني	33	train	True	train
33160	العصر-الاموي_أبو-الأسود-الدؤلي_وإذا-طلبت-من-الحوائج-حاجة_001	العصر-الاموي	35	dev	True	train
33192	العصر-الايوبي_المكزون-السنجاري_وعذار-ثنى-عذا_001	العصر-الايوبي	23	train	True	dev
33206	العصر-الايوبي_محيي-الدين-بن-عربي_مواقف-الحق-أدبتني_001	العصر-الايوبي	34	train	True	train
33271	العصر-العباسي_الوأواء-الدمشقي_صب-بحسن-متيم-صب_001	العصر-العباسي	31	train	True	train
33279	العصر-الأندلسي_الأبيوردي_يعيرني-أخو-عجل-إبائي_001	العصر-الأندلسي	35	train	True	train
33282	العصر-الأندلسي_ابن-قلاقس_ليس-الحسام-حساما_001	العصر-الأندلسي	28	train	True	dev
33315	العصر-الأندلسي_الميكالي_أهلا-بنرجس-روض_001	العصر-الأندلسي	24	train	True	test
33324	العصر-الايوبي_أسامة-بن-منقذ_أبا-البركات-لي-مولى-جواد_001	العصر-الايوبي	34	train	True	train
33334	العصر-العباسي_ابو-نواس_لا-تراني-يئست-منك_001	العصر-العباسي	28	train	True	train
33336	العصر-المملوكي_بهاء-الدين-زهير_هذه-منديل-كمي-كمي_001	العصر-المملوكي	30	dev	True	train
33348	العصر-الأندلسي_الأرجاني_تحن-إلى-شرقي-نعمان-ناقتي_001	العصر-الأندلسي	34	train	True	train
33359	العصر-الأندلسي_ابن-خفاجه_يا-نزهة-النفس-يا-مناها_001	العصر-الأندلسي	34	train	True	train
33459	العصر-الأندلسي_ابن-خفاجه_أنعم-فقد-هبت-النعامى_001	العصر-الأندلسي	29	train	True	dev
33470	العصر-الايوبي_المكزون-السنجاري_لا-يوحشنك-في-طري_001	العصر-الايوبي	28	test	True	test
33504	العصر-العباسي_ابن-حجاج_أيلول-والعيد-واعتدال-الهواء_001	العصر-العباسي	30	dev	True	train
33549	العصر-العباسي_ابن-عبد-ربه_ما-لليلى-تبدلت_001	العصر-العباسي	31	train	True	train
33554	العصر-العباسي_أبو-هلال-العسكري_أإن-تدرعت-عزا_001	العصر-العباسي	25	test	True	test
33592	العصر-العثماني_الهبل_ما-زلت-عن-درن-الدنايا-صائنا_001	العصر-العثماني	37	train	True	train
33601	العصر-العثماني_الهبل_الموت-حق-فاستعد_001	العصر-العثماني	29	dev	True	dev
33631	العصر-العباسي_أبو-طالب-المأموني_ماوية-فضية-لحمها_001	العصر-العباسي	31	train	True	train
33672	العصر-العباسي_ابو-نواس_لقد-أصبحت-ذا-كرب_001	العصر-العباسي	28	train	True	train
33675	العصر-العباسي_أبو-هفان-المهزمي_إذا-ما-شئت-أن-تحظى_001	العصر-العباسي	30	test	True	train
33707	العصر-الاموي_الكميت-بن-زيد_ولم-يتجهم-لك-النائبات_001	العصر-الاموي	35	train	True	train
